Label,species,taskid,plate_num,object,background,compartment,ilastik_model,capture_datetime,OutFile,elapsed_hours,elapsed_days
At_20251107_048,At,20251107,48,22559,5954482,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251107_048_segmented.png,NA,NA
At_20251107_046,At,20251107,46,30851,5946190,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251107_046_segmented.png,NA,NA
At_20251107_045,At,20251107,45,24155,5952886,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251107_045_segmented.png,NA,NA
At_20251107_060,At,20251107,60,29285,5947756,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251107_060_segmented.png,NA,NA
At_20251107_057,At,20251107,57,20987,5956054,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251107_057_segmented.png,NA,NA
At_20251107_053,At,20251107,53,24239,5952802,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251107_053_segmented.png,NA,NA
At_20251107_051,At,20251107,51,27144,5949897,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251107_051_segmented.png,NA,NA
At_20251108_015,At,20251108,15,41008,11834453,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_015_segmented.png,NA,NA
At_20251108_011,At,20251108,11,6020,11869441,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_011_segmented.png,NA,NA
At_20251108_008,At,20251108,8,25798,11849663,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_008_segmented.png,NA,NA
At_20251108_014,At,20251108,14,7712,11867749,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_014_segmented.png,NA,NA
At_20251108_016,At,20251108,16,34903,11840558,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_016_segmented.png,NA,NA
At_20251108_002,At,20251108,2,38382,11837079,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_002_segmented.png,NA,NA
At_20251108_013,At,20251108,13,17529,11857932,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_013_segmented.png,NA,NA
At_20251108_012,At,20251108,12,12448,11863013,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_012_segmented.png,NA,NA
At_20251108_030,At,20251108,30,29597,11845864,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_030_segmented.png,NA,NA
At_20251108_031,At,20251108,31,25296,11850165,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_031_segmented.png,NA,NA
At_20251108_022,At,20251108,22,39182,11836279,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_022_segmented.png,NA,NA
At_20251108_009,At,20251108,9,31199,11844262,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_009_segmented.png,NA,NA
At_20251108_020,At,20251108,20,24867,11850594,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_020_segmented.png,NA,NA
At_20251108_010,At,20251108,10,693,11874768,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_010_segmented.png,NA,NA
At_20251108_023,At,20251108,23,31403,11844058,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_023_segmented.png,NA,NA
At_20251108_001,At,20251108,1,37584,11837877,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_001_segmented.png,NA,NA
At_20251108_017,At,20251108,17,37363,11838098,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_017_segmented.png,NA,NA
At_20251108_007,At,20251108,7,31815,11843646,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_007_segmented.png,NA,NA
At_20251108_003,At,20251108,3,21628,11853833,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_003_segmented.png,NA,NA
At_20251108_018,At,20251108,18,41439,11834022,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_018_segmented.png,NA,NA
At_20251108_029,At,20251108,29,9962,11865499,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_029_segmented.png,NA,NA
At_20251108_004,At,20251108,4,12173,11863288,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_004_segmented.png,NA,NA
At_20251108_026,At,20251108,26,19898,11855563,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_026_segmented.png,NA,NA
At_20251108_025,At,20251108,25,18338,11857123,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_025_segmented.png,NA,NA
At_20251108_006,At,20251108,6,31274,11844187,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_006_segmented.png,NA,NA
At_20251108_005,At,20251108,5,44458,11831003,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_005_segmented.png,NA,NA
At_20251108_028,At,20251108,28,34603,11840858,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_028_segmented.png,NA,NA
At_20251108_027,At,20251108,27,28681,11846780,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_027_segmented.png,NA,NA
At_20251108_021,At,20251108,21,39876,11835585,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_021_segmented.png,NA,NA
At_20251108_019,At,20251108,19,40576,11834885,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_019_segmented.png,NA,NA
At_20251108_032,At,20251108,32,32165,11843296,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_032_segmented.png,NA,NA
At_20251108_024,At,20251108,24,38899,11836562,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_024_segmented.png,NA,NA
At_20251108_040,At,20251108,40,2407,11873054,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_040_segmented.png,NA,NA
At_20251108_042,At,20251108,42,10784,11864677,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_042_segmented.png,NA,NA
At_20251108_043,At,20251108,43,9393,11866068,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_043_segmented.png,NA,NA
At_20251108_033,At,20251108,33,22186,11853275,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_033_segmented.png,NA,NA
At_20251108_045,At,20251108,45,27202,11848259,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_045_segmented.png,NA,NA
At_20251108_046,At,20251108,46,46290,11829171,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_046_segmented.png,NA,NA
At_20251108_055,At,20251108,55,28380,11847081,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_055_segmented.png,NA,NA
At_20251108_036,At,20251108,36,34984,11840477,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_036_segmented.png,NA,NA
At_20251108_054,At,20251108,54,29765,11845696,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_054_segmented.png,NA,NA
At_20251108_041,At,20251108,41,6291,11869170,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_041_segmented.png,NA,NA
At_20251108_060,At,20251108,60,26379,11849082,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_060_segmented.png,NA,NA
At_20251108_034,At,20251108,34,25305,11850156,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_034_segmented.png,NA,NA
At_20251108_035,At,20251108,35,42987,11832474,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_035_segmented.png,NA,NA
At_20251108_047,At,20251108,47,37443,11838018,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_047_segmented.png,NA,NA
At_20251108_037,At,20251108,37,38894,11836567,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_037_segmented.png,NA,NA
At_20251108_038,At,20251108,38,22818,11852643,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_038_segmented.png,NA,NA
At_20251108_059,At,20251108,59,7502,11867959,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_059_segmented.png,NA,NA
At_20251108_050,At,20251108,50,40145,11835316,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_050_segmented.png,NA,NA
At_20251108_044,At,20251108,44,11674,11863787,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_044_segmented.png,NA,NA
At_20251108_053,At,20251108,53,29684,11845777,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_053_segmented.png,NA,NA
At_20251108_039,At,20251108,39,40989,11834472,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_039_segmented.png,NA,NA
At_20251108_049,At,20251108,49,29660,11845801,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_049_segmented.png,NA,NA
At_20251108_052,At,20251108,52,40526,11834935,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_052_segmented.png,NA,NA
At_20251108_058,At,20251108,58,33125,11842336,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_058_segmented.png,NA,NA
At_20251108_048,At,20251108,48,35396,11840065,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_048_segmented.png,NA,NA
At_20251108_056,At,20251108,56,28267,11847194,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_056_segmented.png,NA,NA
At_20251108_057,At,20251108,57,28419,11847042,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_057_segmented.png,NA,NA
At_20251108_051,At,20251108,51,21380,11854081,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251108_051_segmented.png,NA,NA
At_20251108_015,At,20251108,15,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_015_segmented.png,NA,NA
At_20251108_009,At,20251108,9,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_009_segmented.png,NA,NA
At_20251108_023,At,20251108,23,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_023_segmented.png,NA,NA
At_20251108_005,At,20251108,5,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_005_segmented.png,NA,NA
At_20251108_008,At,20251108,8,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_008_segmented.png,NA,NA
At_20251108_003,At,20251108,3,288,5065773,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_003_segmented.png,NA,NA
At_20251108_010,At,20251108,10,712,5065349,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_010_segmented.png,NA,NA
At_20251108_013,At,20251108,13,93,5065968,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_013_segmented.png,NA,NA
At_20251108_012,At,20251108,12,31,5066030,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_012_segmented.png,NA,NA
At_20251108_004,At,20251108,4,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_004_segmented.png,NA,NA
At_20251108_001,At,20251108,1,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_001_segmented.png,NA,NA
At_20251108_017,At,20251108,17,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_017_segmented.png,NA,NA
At_20251108_030,At,20251108,30,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_030_segmented.png,NA,NA
At_20251108_002,At,20251108,2,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_002_segmented.png,NA,NA
At_20251108_025,At,20251108,25,1,5066060,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_025_segmented.png,NA,NA
At_20251108_020,At,20251108,20,3,5066058,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_020_segmented.png,NA,NA
At_20251108_018,At,20251108,18,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_018_segmented.png,NA,NA
At_20251108_027,At,20251108,27,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_027_segmented.png,NA,NA
At_20251108_024,At,20251108,24,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_024_segmented.png,NA,NA
At_20251108_007,At,20251108,7,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_007_segmented.png,NA,NA
At_20251108_006,At,20251108,6,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_006_segmented.png,NA,NA
At_20251108_029,At,20251108,29,160,5065901,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_029_segmented.png,NA,NA
At_20251108_031,At,20251108,31,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_031_segmented.png,NA,NA
At_20251108_026,At,20251108,26,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_026_segmented.png,NA,NA
At_20251108_021,At,20251108,21,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_021_segmented.png,NA,NA
At_20251108_032,At,20251108,32,3,5066058,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_032_segmented.png,NA,NA
At_20251108_011,At,20251108,11,571,5065490,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_011_segmented.png,NA,NA
At_20251108_028,At,20251108,28,1,5066060,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_028_segmented.png,NA,NA
At_20251108_014,At,20251108,14,461,5065600,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_014_segmented.png,NA,NA
At_20251108_022,At,20251108,22,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_022_segmented.png,NA,NA
At_20251108_019,At,20251108,19,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_019_segmented.png,NA,NA
At_20251108_016,At,20251108,16,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_016_segmented.png,NA,NA
At_20251108_033,At,20251108,33,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_033_segmented.png,NA,NA
At_20251108_038,At,20251108,38,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_038_segmented.png,NA,NA
At_20251108_042,At,20251108,42,489,5065572,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_042_segmented.png,NA,NA
At_20251108_035,At,20251108,35,1,5066060,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_035_segmented.png,NA,NA
At_20251108_044,At,20251108,44,420,5065641,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_044_segmented.png,NA,NA
At_20251108_051,At,20251108,51,41,5066020,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_051_segmented.png,NA,NA
At_20251108_046,At,20251108,46,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_046_segmented.png,NA,NA
At_20251108_036,At,20251108,36,1,5066060,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_036_segmented.png,NA,NA
At_20251108_053,At,20251108,53,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_053_segmented.png,NA,NA
At_20251108_034,At,20251108,34,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_034_segmented.png,NA,NA
At_20251108_037,At,20251108,37,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_037_segmented.png,NA,NA
At_20251108_048,At,20251108,48,8,5066053,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_048_segmented.png,NA,NA
At_20251108_055,At,20251108,55,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_055_segmented.png,NA,NA
At_20251108_045,At,20251108,45,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_045_segmented.png,NA,NA
At_20251108_039,At,20251108,39,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_039_segmented.png,NA,NA
At_20251108_041,At,20251108,41,997,5065064,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_041_segmented.png,NA,NA
At_20251108_043,At,20251108,43,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_043_segmented.png,NA,NA
At_20251108_049,At,20251108,49,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_049_segmented.png,NA,NA
At_20251108_050,At,20251108,50,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_050_segmented.png,NA,NA
At_20251108_058,At,20251108,58,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_058_segmented.png,NA,NA
At_20251108_052,At,20251108,52,78,5065983,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_052_segmented.png,NA,NA
At_20251108_056,At,20251108,56,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_056_segmented.png,NA,NA
At_20251108_047,At,20251108,47,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_047_segmented.png,NA,NA
At_20251108_059,At,20251108,59,62,5065999,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_059_segmented.png,NA,NA
At_20251108_054,At,20251108,54,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_054_segmented.png,NA,NA
At_20251108_040,At,20251108,40,788,5065273,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_040_segmented.png,NA,NA
At_20251108_060,At,20251108,60,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_060_segmented.png,NA,NA
At_20251108_057,At,20251108,57,1,5066060,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251108_057_segmented.png,NA,NA
At_20251108_002,At,20251108,2,30196,5946845,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251108_002_segmented.png,NA,NA
At_20251108_004,At,20251108,4,38167,5938874,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251108_004_segmented.png,NA,NA
At_20251108_010,At,20251108,10,14,5977027,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251108_010_segmented.png,NA,NA
At_20251108_001,At,20251108,1,29706,5947335,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251108_001_segmented.png,NA,NA
At_20251108_013,At,20251108,13,20958,5956083,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251108_013_segmented.png,NA,NA
At_20251108_016,At,20251108,16,35791,5941250,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251108_016_segmented.png,NA,NA
At_20251108_020,At,20251108,20,16878,5960163,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251108_020_segmented.png,NA,NA
At_20251108_019,At,20251108,19,30293,5946748,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251108_019_segmented.png,NA,NA
At_20251108_021,At,20251108,21,22134,5954907,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251108_021_segmented.png,NA,NA
At_20251108_018,At,20251108,18,28844,5948197,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251108_018_segmented.png,NA,NA
At_20251108_011,At,20251108,11,3840,5973201,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251108_011_segmented.png,NA,NA
At_20251108_030,At,20251108,30,31839,5945202,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251108_030_segmented.png,NA,NA
At_20251108_023,At,20251108,23,23586,5953455,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251108_023_segmented.png,NA,NA
At_20251108_026,At,20251108,26,31951,5945090,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251108_026_segmented.png,NA,NA
At_20251108_032,At,20251108,32,14949,5962092,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251108_032_segmented.png,NA,NA
At_20251108_003,At,20251108,3,24476,5952565,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251108_003_segmented.png,NA,NA
At_20251108_022,At,20251108,22,23431,5953610,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251108_022_segmented.png,NA,NA
At_20251108_027,At,20251108,27,41196,5935845,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251108_027_segmented.png,NA,NA
At_20251108_017,At,20251108,17,51525,5925516,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251108_017_segmented.png,NA,NA
At_20251108_009,At,20251108,9,49820,5927221,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251108_009_segmented.png,NA,NA
At_20251108_024,At,20251108,24,30513,5946528,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251108_024_segmented.png,NA,NA
At_20251108_025,At,20251108,25,34816,5942225,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251108_025_segmented.png,NA,NA
At_20251108_006,At,20251108,6,33557,5943484,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251108_006_segmented.png,NA,NA
At_20251108_031,At,20251108,31,14004,5963037,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251108_031_segmented.png,NA,NA
At_20251108_014,At,20251108,14,6126,5970915,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251108_014_segmented.png,NA,NA
